cust_id,label
6,0.5166775268992364
8,0.19109994183039986
9,0.09713124084833827
11,0.5787739637875281
16,0.07191039386230397
20,0.19441765127120927
21,0.05379878474889129
23,0.1023610217161057
25,0.06370734980252168
29,0.23491582871129804
30,0.027028274649437835
32,0.083531087755325
34,0.33659756846156236
35,0.2696626570591117
36,0.2392575938982315
40,0.047274410699108274
41,0.16892363492318707
44,0.23410785736924117
48,0.06545040987741911
57,0.13229956506996332
58,0.034061966520503854
66,0.8046501545008996
75,0.17944425205638365
76,0.3266486738702172
78,0.03061681326909495
80,0.025134503301743726
83,0.15155775190346973
84,0.19732503725225928
87,0.09150571743630127
88,0.031169399590309455
89,0.11956548611914668
90,0.43155419856968863
101,0.0952925313136993
106,0.1715271838005569
108,0.046038985584997486
110,0.07999424932057583
113,0.20229389400580267
122,0.07117576357755291
125,0.46848124678401054
137,0.06696350357454411
138,0.030335780435859265
145,0.4562841475142845
148,0.07598528424903105
151,0.10211342816636276
152,0.3711873782648075
158,0.16017039194181168
160,0.05922734948219138
164,0.0849029003459003
180,0.24619786891667328
182,0.07253719387168302
189,0.06688641733241779
192,0.6018457263936182
193,0.15032240817933532
198,0.1624931024408558
200,0.23942117469130328
202,0.08589519436960115
206,0.14801860542086817
213,0.062031173374665335
214,0.19048244609373627
215,0.12374695065238699
222,0.057465203437250124
224,0.09001431948576162
228,0.3119067335387189
233,0.416012434010583
234,0.08652604074589158
241,0.15093639229102757
244,0.06929127221933215
252,0.3396019970176346
257,0.12224049069690139
258,0.027052053947203756
259,0.18554388870243696
261,0.11005767405166578
263,0.18088116761325737
264,0.06757190414582788
272,0.12535084549080713
273,0.027776220693833252
275,0.07146658482066666
276,0.17287899973177884
277,0.044909811174129045
278,0.05539545701179379
281,0.12358851695258619
285,0.3529064366401656
286,0.06934769006167342
290,0.18945910111543765
291,0.042000322869919476
302,0.30243342415228247
312,0.16018612628550236
313,0.243385406867029
323,0.09230069516476357
326,0.8109982666230092
337,0.06099939951811245
338,0.04389418524594724
339,0.07071427045985712
341,0.29445707791801956
343,0.4772514117438671
346,0.3607775542974198
348,0.061651967663237474
350,0.14299965854181343
354,0.04134229292635609
359,0.035341684396443585
360,0.4748172947915204
383,0.03556916926037655
390,0.23408065856284252
391,0.5262182692490608
396,0.5743433619791053
401,0.02373345601962865
407,0.6624985895402831
408,0.13947797462388767
409,0.12709099519101066
422,0.053375624966296546
424,0.193816066800069
427,0.10984271276885511
428,0.05910104944854298
429,0.04713921906012934
430,0.11543030722017389
436,0.04170892327533908
437,0.2614001010314325
442,0.296112836383373
444,0.2568545566242344
448,0.033692661797177254
454,0.5565201695518915
456,0.1740002849599968
461,0.3854315287054728
462,0.037171927533431647
474,0.8174313281114016
486,0.8460850841378418
489,0.5800697787423758
490,0.02962820183903936
491,0.14183049909961865
497,0.23581072275091658
498,0.11381901457064741
499,0.15798034058754654
503,0.4228253132483183
504,0.20449673037883298
507,0.747444089320001
510,0.03911256694068
514,0.22500063556815103
519,0.23766442065618942
522,0.027707887314727876
528,0.11417374301931607
531,0.029629329373592028
532,0.13999665205054335
535,0.4593287760116291
536,0.04738844182944076
537,0.08379306711136325
538,0.2002674737857844
539,0.07099502326428558
541,0.21598278900390125
542,0.12822915673140628
547,0.041673080926792325
548,0.07380760953663604
550,0.05154593779928162
551,0.6723500677801278
553,0.06141425708369245
557,0.1528994795549563
558,0.5387261466293088
561,0.36890553380281454
565,0.03236865541418299
569,0.020770215228071515
575,0.5123021007117438
576,0.07247699457563385
578,0.1525781806049883
579,0.21446347944876945
583,0.09964934084480209
585,0.04769309320443375
588,0.09374585121148475
592,0.49525537260789015
593,0.1669204025606648
602,0.028080472495114316
607,0.9694439371543563
608,0.04708610000903514
613,0.029676782558508984
619,0.13193822801407204
621,0.08156628642883755
622,0.05990764875408292
623,0.24534055821371287
627,0.055018396900141056
630,0.24079016982291374
639,0.8239467325189221
642,0.09357619375461007
643,0.8647812071597926
644,0.08522586972882908
646,0.1960821715029876
660,0.13656223187191585
664,0.07666277258196347
668,0.25566756065274854
670,0.13891282523562917
672,0.10076393392134941
675,0.4981094065821982
687,0.04365430595239035
691,0.13345121492702183
695,0.09076736254812795
696,0.31830095408936737
697,0.0599616508297393
698,0.8267012479339467
700,0.35563338385992904
707,0.04646463573067942
708,0.03909832316455059
709,0.11330746116321556
710,0.05242025727442676
713,0.35914426502826663
716,0.7413788070034428
717,0.05472043813211029
719,0.18477050741657394
720,0.17603554996108361
729,0.10425714816937642
730,0.06912863463341251
731,0.02645285630189342
740,0.46930140566402756
742,0.4203585807897537
743,0.1888002500798112
746,0.46187112366420374
765,0.21009946547512426
766,0.1106343016427977
771,0.15961114528180156
783,0.026608319112816414
786,0.20155737218403852
787,0.729329982052117
790,0.1198281056224802
792,0.0947127346258195
793,0.2442112094335004
794,0.04856820757951773
795,0.22018162751007225
800,0.04124316981898623
804,0.1988955650378376
814,0.03214919597411663
818,0.04453639726507969
822,0.04981249904150347
826,0.4873152023215328
829,0.0945758159271704
831,0.13468994995395703
833,0.038734806997447385
835,0.0529175804537819
837,0.03929925553081637
839,0.08740210315508656
840,0.049115011698389374
842,0.09316993656523928
847,0.13172831416226685
855,0.21995496548465882
859,0.04867972014576463
863,0.025856969435636982
865,0.03610242025221861
869,0.05053412079796466
870,0.04417563435117922
873,0.10722434235855029
875,0.06806952223373315
876,0.08213809572429015
882,0.026701135463760718
891,0.11563511548165606
894,0.08674770424777874
895,0.07055806512481307
898,0.21492947317056307
904,0.06277084920443708
909,0.9673389397811093
913,0.09305709091372517
914,0.030694090969759318
916,0.09345454374868317
918,0.08634538647901399
924,0.15761349323540225
929,0.13954698348196756
936,0.814350429272859
938,0.06850400344544066
940,0.04392615072675202
943,0.050179956126113284
946,0.11131457041234971
951,0.3340958227954744
957,0.18500622084342086
959,0.2545571053952228
962,0.11344773732543699
963,0.07975606330508019
971,0.23041306244629695
977,0.22296797727753756
980,0.1352487284871256
982,0.13451084062425755
983,0.45313890424102465
984,0.3807594822381079
988,0.06363181199471152
991,0.037160112235936155
994,0.027960574873463664
996,0.04862445054897808
999,0.42191556809111963
1003,0.07796334086908553
1006,0.5037331304129464
1009,0.7646147596679772
1010,0.05898150350479962
1020,0.20740381234734523
1022,0.047470903995232086
1023,0.26783143554470956
1032,0.04201825420986443
1033,0.048957021743151564
1037,0.04397019586481043
1038,0.652846285546911
1040,0.7549279154106064
1051,0.12616166840175672
1058,0.027341167234068754
1059,0.10005629719031875
1062,0.07827188839038292
1067,0.1877511834568883
1071,0.037110597116907375
1075,0.7990366782745325
1078,0.062342451213694035
1080,0.18044246780324766
1085,0.09770440183340955
1087,0.4410639871039882
1089,0.14077433524591407
1092,0.0628617675883727
1097,0.17952645682457097
1102,0.802766951615773
1103,0.3398299688786564
1110,0.13811484034477645
1113,0.6149173074138073
1115,0.08261154993361461
1127,0.10282014338725878
1128,0.08390370033507098
1129,0.09181686456535197
1144,0.209536579051829
1145,0.06567116159450095
1147,0.9707683963305527
1155,0.14099708149147588
1156,0.03404631200643249
1158,0.21636238433103544
1172,0.0518337592939918
1180,0.1617419331138418
1181,0.43997500822181007
1190,0.10870994534717283
1197,0.30337931588799044
1199,0.04465715744608663
1204,0.09941491382640469
1211,0.4900929707771346
1215,0.2627981216837181
1220,0.06936258759415868
1225,0.04879151865951538
1228,0.04881717794012502
1229,0.03692222402511538
1235,0.07269572236705227
1236,0.5977224745360821
1239,0.15850727814293852
1241,0.13968240695447975
1242,0.08415384868735037
1244,0.03179983776876551
1250,0.04115711025166924
1252,0.22484950641148332
1253,0.09924765954913559
1260,0.29624873324694717
1263,0.4606919105563218
1264,0.5523516110305078
1265,0.07734634197203161
1266,0.13900276530465083
1267,0.4298763584478422
1270,0.07048475141301745
1271,0.048065024650999245
1272,0.03860685977888352
1275,0.8024689138826065
1277,0.07329186272298892
1280,0.06501808812538913
1282,0.1512248035806725
1287,0.7381677842845092
1291,0.03255868929288308
1294,0.16698449994474424
1303,0.33591393404011305
1305,0.04535979200579447
1310,0.28919206234760986
1317,0.11871759964359045
1318,0.2258138857409456
1330,0.10079839290803635
1333,0.043556768843810635
1342,0.25297572715484984
1343,0.2844000396236413
1345,0.17311689268616942
1348,0.07370032961445709
1351,0.07962601421250631
1356,0.07221328646138088
1357,0.3897220180736101
1364,0.08628347428626967
1365,0.5135001832072281
1367,0.9373945470472058
1368,0.6876005088236404
1371,0.03988000208999326
1375,0.6282050831642094
1382,0.5622585144310827
1386,0.16003299930165463
1391,0.6041190129749648
1392,0.6737832321503079
1394,0.6413048685010486
1396,0.06566464780233151
1399,0.05995676798310843
1405,0.42255222689169936
1406,0.048978669054175965
1409,0.07630878669689505
1410,0.061462171002143434
1413,0.049156862938900765
1414,0.31560299452160867
1418,0.05410470318772122
1422,0.04780064623569466
1423,0.04103294884642437
1425,0.11449190993932314
1427,0.6585988034602194
1432,0.04643306700471683
1434,0.26405118258826005
1436,0.7064400058239573
1440,0.17683836562943284
1443,0.1590050417713345
1446,0.12875497945196818
1448,0.08424573468503042
1449,0.4649549468772164
1451,0.5417395029385079
1454,0.037493334621171034
1461,0.07474733368429677
1466,0.15408234235556723
1471,0.07402235142121369
1476,0.03789827378434025
1483,0.16552995894744044
1485,0.08046357231011171
1489,0.29725846161825886
1498,0.12248660275001957
1502,0.1006952399980642
1504,0.12217681209384358
1509,0.03238957758590407
1510,0.06617459111729071
1515,0.10802184057292886
1523,0.05286409488009641
1525,0.1812134755902971
1528,0.2317718773583549
1530,0.11857156735152487
1535,0.5182595992812151
1542,0.058707944320943395
1547,0.2628634993472567
1549,0.0712404929780097
1550,0.2126156012646466
1554,0.8957202524781213
1566,0.05085369938065922
1569,0.04581891072024872
1573,0.040833804232499694
1577,0.04913836656614876
1578,0.9710403526792626
1580,0.14124850501464098
1581,0.4153484893445712
1583,0.1211456574760823
1587,0.8388026544422117
1594,0.06787730930536853
1599,0.0400444799430226
1602,0.058450934059569484
1603,0.37497407870562594
1605,0.32636639512673066
1606,0.07196993618766201
1607,0.6892791601087159
1611,0.0585416403643401
1617,0.03851180876479298
1632,0.04747480928569962
1635,0.02364337464140913
1637,0.09596667803763362
1640,0.646399150248881
1643,0.027055716337176048
1652,0.24345891132393116
1657,0.028961553124475976
1665,0.3967009136184116
1666,0.08999697184294254
1671,0.07709441343044347
1675,0.06120750075995702
1677,0.18963069641420569
1682,0.20994038569921983
1684,0.14428384111932682
1685,0.04547026563659758
1688,0.04828747071697723
1689,0.07047401910497224
1692,0.17020787583329142
1695,0.20109394153749494
1698,0.4151628579589319
1702,0.060043903417653324
1705,0.07594088161504056
1711,0.3469246756497814
1712,0.09538308921815629
1719,0.12124950968630073
1726,0.08316798523956896
1727,0.30384052481676266
1733,0.06587042564755163
1734,0.10390854337021975
1747,0.10774159066514107
1748,0.0940853169851826
1752,0.03255378372376913
1754,0.061638145255931885
1758,0.3982401083121009
1760,0.29807141452142893
1766,0.16974229888304157
1767,0.09876284248134101
1771,0.08902751740911259
1776,0.13963543968576023
1777,0.1602911702957953
1783,0.11377757810009251
1784,0.5461106462125116
1787,0.13046858005647297
1790,0.3284968915314599
1791,0.043445627214677374
1795,0.3192779729278983
1797,0.29946274718178667
1800,0.03210820850996243
1805,0.04748341910763964
1807,0.272328865776514
1808,0.23582406664518987
1812,0.14594655758123676
1827,0.3481118943273584
1829,0.14720053302604466
1830,0.06495198708934433
1833,0.07348076379292286
1844,0.13482691462699542
1848,0.06262455905502329
1854,0.2786628651904394
1855,0.03830083828605617
1856,0.12072030284124548
1857,0.1649954119023374
1859,0.3298247362053478
1861,0.21137557399603107
1862,0.0655300494820703
1863,0.04147811614528521
1865,0.14457750151981505
1880,0.23989995709214298
1883,0.046239146851349514
1885,0.21619034294827857
1893,0.024264755676758967
1895,0.04731431597683865
1898,0.04787106886378815
1903,0.28786578165500865
1905,0.0680501402172728
1908,0.044326843731650016
1909,0.27259255765261453
1913,0.11722007673589471
1919,0.080537349578002
1920,0.182379178694635
1923,0.051868059655893375
1924,0.45843901064767956
1925,0.13758932330124438
1926,0.11573086584942692
1932,0.12635836939069256
1941,0.14776659724750676
1948,0.039823523385285955
1949,0.053149161136507375
1952,0.05951930345339512
1960,0.05768587800348862
1963,0.03418802085641767
1964,0.035470834731902115
1967,0.024274126523238963
1974,0.03107874349312146
1976,0.18916015140795203
1977,0.03439078106561531
1984,0.06084508670202387
1990,0.07845402135056807
1991,0.023895374296160315
1999,0.05043639962524281
2004,0.653980378299816
2008,0.02888565098197614
2011,0.041570332826024854
2014,0.0358578920471677
2015,0.04979654175079873
2018,0.06244198206797285
2021,0.25351542131786975
2025,0.21134422359920604
2028,0.03135908282822185
2029,0.1583975830790562
2042,0.03513028257180673
2044,0.14657308519694967
2048,0.05309016614916347
2049,0.4819194274028408
2051,0.0641044039696518
2054,0.08716384404318782
2061,0.1475989330772303
2067,0.44107989361870303
2076,0.10637136379378234
2078,0.16557034741826931
2081,0.34540578346686607
2085,0.1301394484174441
2093,0.530497044918127
2094,0.2531176982207498
2096,0.029144311072679716
2099,0.2199834226038401
2101,0.36831441924867114
2104,0.08007034692755005
2109,0.18788243533771964
2111,0.07662632130408717
2115,0.08066286826876262
2118,0.6193995747839538
2119,0.37066968747051016
2120,0.1267906042912021
2125,0.5619182030846317
2127,0.41789201959595834
2133,0.08843661460517664
2135,0.4017890385188148
2136,0.12087022073038375
2142,0.26793887924055504
2143,0.10211587882107988
2144,0.2855069648029128
